Sehir,Id,bolum_adi,Tur,Universite,Fakülte,Ogrenim_sekli,Ozellik,2025_Taban_Puan,2025_Taban_Sıralama,2025_Kontenjan,2025_Dolu_Kontenjan,2025_Bos_Kontenjan,2025_Kontenjan_Orani,2025_Sıralama_Degisim_Orani,2025_Ucret,2024_TabanPuani,2024_TabanSıralama,2024_Kontenjan,2024_Dolu_Kontenjan,2024_Bos_Kontenjan,2024_Kontenjan_Orani,2024_Ucret
Antalya,206410682,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Antalya Bilim Ü.,Mühendislik ve Doğa Bilimleri Fak.,%50 İnd.,İng.,"318,2174",249.500,42,42,0,"100,0%",10.226,₺267.520,"308,4382",239.274,41,41,-,"100,0%",₺167.200
Gaziantep,111210102,ENDÜSTRİ MÜHENDİSLİĞİ,Devlet,Gaziantep İslam Bilim ve Teknoloji Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,İng.,"317,7686",250.700,55,55,0,"100,0%",-38.954,-,"292,9158",289.654,55,55,-,"100,0%",-
Ankara,200690839,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Başkent Ü.,Mühendislik Fak.,Ücretli,İng.,"317,5393",251.300,8,8,0,"100,0%",17.947,₺990.000,"310,5560",233.353,10,10,-,"100,0%",₺615.000
İstanbul,202511544,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Bilgi Ü.,Mühendislik ve Doğa Bilimleri Fak.,%50 İnd.,İng.,"314,2320",261.000,93,93,0,"100,0%",81.508,₺625.000,"332,9253",179.492,69,69,-,"100,0%",₺372.500
İstanbul,203410447,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Ticaret Ü.,Mühendislik Fak.,%50 İnd.,-,"311,2282",270.400,60,60,0,"100,0%",-,₺332.500,-,Dolmadı,57,56,1,"98,2%",₺185.000
Hatay,110790019,ENDÜSTRİ MÜHENDİSLİĞİ,Devlet,İskenderun Teknik Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,"309,8011",274.800,55,55,0,"100,0%",-,-,-,Dolmadı,55,48,7,"87,3%",-
İstanbul,203110926,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Medipol Ü.,Mühendislik ve Doğa Bilimleri Fak.,%50 İnd.,İng.,"309,4436",276.000,71,71,0,"100,0%",-,₺480.000,-,Yeni,-,-,-,-,-
Güzelyurt,108470070,ENDÜSTRİ MÜHENDİSLİĞİ,Kıbrıs,ODTÜ Kuzey Kıbrıs Kampusu,ODTÜ Kuzey Kıbrıs Kampusu,Ücretli,İng.,"309,0850",277.200,20,20,0,"100,0%",-,₺487.500,-,Dolmadı,20,12,8,"60,0%",₺325.000
Şanlıurfa,105090214,ENDÜSTRİ MÜHENDİSLİĞİ,Devlet,Harran Ü.,Mühendislik Fak.,Örgün,-,"306,9976",284.100,10,10,0,"100,0%",-,-,-,Dolmadı,20,6,14,"30,0%",-
İstanbul,209410046,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Sağlık ve Teknoloji Ü.,Mühendislik ve Doğa Bilimleri Fak.,%50 İnd.,-,"306,2974",286.400,13,13,0,"100,0%",32.744,₺400.000,"303,5552",253.656,11,11,-,"100,0%",₺218.783
Osmaniye,108570676,ENDÜSTRİ MÜHENDİSLİĞİ,Devlet,Osmaniye Korkut Ata Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,"305,7232",288.400,30,30,0,"100,0%",-,-,-,Dolmadı,30,16,14,"53,3%",-
Ankara,205710747,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Türk Hava Kurumu Ü.,Mühendislik Fak.,%50 İnd.,İng.,"303,9089",294.700,32,32,0,"100,0%",-,₺364.500,-,Dolmadı,42,16,26,"38,1%",₺250.000
İstanbul,203710692,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Kadir Has Ü.,Mühendislik ve Doğa Bilimleri Fak.,%50 İnd.,İng.,"303,8432",295.000,83,83,0,"100,0%",-,₺650.000,-,Dolmadı,75,73,2,"97,3%",₺365.200
İstanbul,203010372,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Kültür Ü.,Mühendislik Fak.,%50 İnd.,İng.,-,Dolmadı,62,52,10,"83,9%",-,₺462.500,-,Dolmadı,83,46,37,"55,4%",₺298.000
İstanbul,200510491,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Bahçeşehir Ü.,Mühendislik ve Doğa Bilimleri Fak.,Ücretli,İng.,-,Dolmadı,72,50,22,"69,4%",-,₺1.334.000,"304,4096",250.988,72,72,-,"100,0%",₺715.000
İstanbul,201990909,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Haliç Ü.,Mühendislik Fak.,%25 İnd.,İng.,-,Dolmadı,60,42,18,"70,0%",-,₺341.250,-,Dolmadı,50,30,20,"60,0%",₺213.000
İstanbul,201210376,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Doğuş Ü.,Mühendislik Fak.,%50 İnd.,İng.,-,Dolmadı,58,41,17,"70,7%",-,₺382.850,-,"m
Dolmadı",58,52,6,"89,7%",₺263.000
İstanbul,204790553,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Okan Ü.,Mühendislik ve Doğa Bilimleri Fak.,%50 İnd.,İng.,-,Dolmadı,43,33,10,"76,7%",-,₺492.525,-,Dolmadı,51,38,13,"74,5%",₺266.218
Ankara,209110103,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Ostim Teknik Ü.,Mühendislik Fak.,%50 İnd.,İng.,-,Dolmadı,55,32,23,"58,2%",-,₺365.000,-,Dolmadı,55,38,17,"69,1%",₺237.750
Ankara,209110058,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Ostim Teknik Ü.,Mühendislik Fak.,%50 İnd.,-,-,Dolmadı,38,26,12,"68,4%",-,₺365.000,"o
-",Dolmadı,38,17,21,"44,7%",₺237.750
İstanbul,208450843,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstinye Ü.,Mühendislik ve Doğa Bilimleri Fak.,%50 İnd.,İng.,-,Dolmadı,51,24,27,"47,1%",-,₺485.925,-,Dolmadı,55,13,42,"23,6%",₺375.000
İstanbul,203211417,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Sabahattin Zaim Ü.,Mühendislik ve Doğa Bilimleri Fak.,%25 İnd.,-,-,Dolmadı,40,23,17,"57,5%",-,"c
₺442.500","291,2015",295.859,33,33,-,"100,0%",₺243.750
İstanbul,210402201,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Nişantaşı Ü.,Mühendislik-Mimarlık Fak.,%50 İnd.,-,-,Dolmadı,50,23,27,"46,0%",-,₺330.935,-,Dolmadı,46,43,3,"93,5%",₺140.250
İstanbul,201210401,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Doğuş Ü.,Mühendislik Fak.,%50 İnd.,-,-,Dolmadı,25,22,3,"88,0%",".
-",₺382.850,-,Dolmadı,25,20,5,"80,0%",₺247.000
İstanbul,202410292,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Aydın Ü.,Mühendislik Fak.,%50 İnd.,İng.,-,Dolmadı,102,22,80,"21,6%",-,₺370.000,-,Dolmadı,88,79,9,"89,8%",₺185.000
İstanbul,202090278,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Işık Ü.,Mühendislik ve Doğa Bilimleri Fak.,%50 İnd.,İng.,-,Dolmadı,39,21,18,"m
53,8%",-,₺504.850,-,Dolmadı,36,25,11,"69,4%",₺240.430
K.Maraş,112270978,ENDÜSTRİ MÜHENDİSLİĞİ,Devlet,Kahramanmaraş İstiklal Ü.,"Mühendislik, Mimarlık ve Tasarım Fak.",Örgün,-,-,Dolmadı,30,20,10,"66,7%",-,-,-,Yeni,-,-,-,-,-
İstanbul,206190376,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Yeditepe Ü.,Mühendislik Fak.,Ücretli,İng.,-,Dolmadı,25,19,6,"76,0%",-,₺1.320.000,"321,6894",204.467,25,25,-,"100,0%",₺737.000
İstanbul,209310059,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Atlas Ü.,Mühendislik ve Doğa Bilimleri Fak.,%50 İnd.,İng.,-,Dolmadı,23,"i
19",4,"82,6%",-,₺350.000,"299,7094",265.958,23,23,-,"100,0%",₺200.000
Bursa,210000269,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Mudanya Ü.,"Mühendislik, Mimarlık ve Tasarım Fak.",%50 İnd.,İng.,-,Dolmadı,"l
26",18,8,"69,2%",-,₺498.500,-,Dolmadı,25,22,3,"88,0%",₺297.400
İstanbul,210301816,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Beykent Ü.,Mühendislik-Mimarlık Fak.,%50 İnd.,İng.,-,Dolmadı,54,16,38,"29,6%",-,₺429.630,-,Dolmadı,76,25,51,"32,9%",₺260.000
İstanbul,206552490,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Üsküdar Ü.,Mühendislik ve Doğa Bilimleri Fak.,%50 İnd.,İng.,-,"a
Dolmadı",51,15,36,"29,4%",-,₺390.475,-,Dolmadı,51,39,12,"76,5%",₺231.835
İstanbul,201710547,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Gedik Ü.,Mühendislik Fak.,%50 İnd.,-,-,Dolmadı,37,12,25,"32,4%",-,₺325.000,-,Dolmadı,38,19,19,"50,0%",₺200.000
İstanbul,210301802,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Beykent Ü.,Mühendislik-Mimarlık Fak.,%50 İnd.,-,"s
-",Dolmadı,41,12,29,"29,3%",-,₺429.630,-,Dolmadı,32,12,20,"37,5%",₺260.000
Konya,204090447,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,KTO Karatay Ü.,Mühendislik ve Doğa Bilimleri Fak.,Ücretli,-,-,Dolmadı,16,9,7,"56,3%",-,₺457.600,-,Dolmadı,20,15,5,"75,0%",₺286.000
İstanbul,205090611,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Topkapı Ü.,Mühendislik ve Doğa Bilimleri Fak.,%50 İnd.,"n
-",-,Dolmadı,25,9,16,"36,0%",-,₺300.000,-,Yer.Olmadı,25,-,-,"0,0%",₺220.000
Ankara,209510028,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Ankara Bilim Ü.,Mühendislik ve Mimarlık Fak.,%50 İnd.,İng.,-,Dolmadı,42,9,33,"21,4%",-,₺400.000,-,Dolmadı,38,13,25,"34,2%",₺250.000
İstanbul,204110368,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Maltepe Ü.,Mühendislik ve Doğa Bilimleri Fak.,"u
%50 İnd.",İng.,-,Dolmadı,28,8,20,"28,6%",-,₺495.000,-,Yeni,-,-,-,-,-
Bursa,210000220,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Mudanya Ü.,"Mühendislik, Mimarlık ve Tasarım Fak.",%50 İnd.,-,-,Dolmadı,25,8,17,"32,0%",-,₺448.000,-,Dolmadı,24,6,18,"25,0%",₺267.300
Gazimağusa,300190446,ENDÜSTRİ MÜHENDİSLİĞİ,Kıbrıs,Doğu Akdeniz Ü.,".
Mühendislik Fak.",Ücretli,İng.,-,Dolmadı,19,8,11,"42,1%",-,₺537.002,-,Dolmadı,19,16,3,"84,2%",₺319.736
Gazimağusa,300190447,ENDÜSTRİ MÜHENDİSLİĞİ,Kıbrıs,Doğu Akdeniz Ü.,Mühendislik Fak.,%50 İnd.,İng.,-,Dolmadı,13,8,5,"61,5%",-,₺268.501,-,Dolmadı,13,1,12,"7,7%",₺170.568
Lefkoşa,300410904,ENDÜSTRİ MÜHENDİSLİĞİ,Kıbrıs,Uluslararası Kıbrıs Ü.,"w
Mühendislik Fak.",Burslu,İng.,-,Dolmadı,10,8,2,"80,0%",-,-,"315,3469",220.315,2,2,-,"100,0%",-
İzmir,206010336,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Yaşar Ü.,Mühendislik Fak.,Ücretli,İng.,-,Dolmadı,14,7,7,"50,0%",-,₺720.000,"310,4845",233.549,19,19,-,"100,0%",₺430.000
Ankara,200610515,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Başkent Ü.,Mühendislik Fak.,Ücretli,-,-,Dolmadı,8,6,2,"75,0%",-,₺990.000,-,Dolmadı,10,4,6,"40,0%",₺615.000
Girne,300210854,ENDÜSTRİ MÜHENDİSLİĞİ,Kıbrıs,Girne Amerikan Ü.,Mühendislik Fak.,Burslu,İng.,-,Dolmadı,10,6,4,"60,0%",-,-,-,Dolmadı,9,7,2,"77,8%",-
İstanbul,202990218,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Altınbaş Ü.,"w
Mühendislik ve Mimarlık Fak.",%50 İnd.,İng.,-,Dolmadı,25,5,20,"20,0%",-,₺395.000,-,Dolmadı,25,5,20,"20,0%",₺253.000
İstanbul,207250050,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,MEF Ü.,Mühendislik Fak.,Ücretli,İng.,-,Dolmadı,13,5,8,"38,5%",-,₺1.088.000,-,Dolmadı,13,9,4,"69,2%",₺576.000
İstanbul,209010380,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Fenerbahçe Ü.,Mühendislik Fak.,%50 İnd.,İng.,-,Dolmadı,17,5,12,"29,4%",-,₺396.000,-,Dolmadı,13,11,2,"84,6%",₺220.000
İstanbul,202390948,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,"w
İstanbul Arel Ü.",Mühendislik Fak.,%50 İnd.,İng.,-,Dolmadı,15,4,11,"26,7%",-,₺328.500,-,Dolmadı,17,1,16,"5,9%",₺283.190
İstanbul,203490454,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Ticaret Ü.,Mühendislik Fak.,Ücretli,-,-,Dolmadı,8,4,4,"50,0%",-,₺665.000,"321,7170",204.395,8,8,-,"100,0%",₺370.000
İstanbul,204950501,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Piri Reis Ü.,Mühendislik Fak.,Ücretli,İng.,-,Dolmadı,21,4,17,"19,0%",-,₺715.000,-,Dolmadı,21,16,5,"76,2%",₺418.000
İstanbul,202710253,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Gelişim Ü.,Mühendislik-Mimarlık Fak.,%50 İnd.,-,-,Dolmadı,25,1,24,"4,0%",-,₺447.810,-,Dolmadı,21,9,12,"42,9%",₺220.000
İstanbul,204190413,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Maltepe Ü.,Mühendislik ve Doğa Bilimleri Fak.,Ücretli,İng.,-,Dolmadı,2,1,1,"50,0%",-,₺990.000,-,Yer.Olmadı,12,-,-,"0,0%",₺590.000
İstanbul,208750880,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Kent Ü.,Mühendislik ve Doğa Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,34,1,33,"2,9%",-,₺340.000,-,Yeni,-,-,-,-,-
İstanbul,200851604,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Beykoz Ü.,Mühendislik ve Mimarlık Fak.,%50 İnd.,İng.,-,Yer.Olmadı,9,0,9,"0,0%",-,₺580.000,-,Dolmadı,13,1,12,"7,7%",₺322.000
İstanbul,201990902,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,Haliç Ü.,Mühendislik Fak.,Ücretli,İng.,-,Yer.Olmadı,4,0,4,"0,0%",-,₺455.000,-,Dolmadı,14,1,13,"7,1%",₺284.000
İstanbul,203211410,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Sabahattin Zaim Ü.,Mühendislik ve Doğa Bilimleri Fak.,Ücretli,-,-,Yer.Olmadı,2,0,2,"0,0%",-,₺590.000,-,Dolmadı,4,1,3,"25,0%",₺325.000
İstanbul,210402194,ENDÜSTRİ MÜHENDİSLİĞİ,Vakıf,İstanbul Nişantaşı Ü.,Mühendislik-Mimarlık Fak.,Ücretli,-,-,Yer.Olmadı,1,0,1,"0,0%",-,₺661.870,-,Yer.Olmadı,1,-,-,"0,0%",₺280.500
Girne,300290665,ENDÜSTRİ MÜHENDİSLİĞİ,Kıbrıs,Girne Amerikan Ü.,Mühendislik Fak.,%50 İnd.,İng.,-,Yer.Olmadı,10,0,10,"0,0%",-,₺186.213,-,Yer.Olmadı,9,-,-,"0,0%",₺110.250
Lefkoşa,300410358,ENDÜSTRİ MÜHENDİSLİĞİ,Kıbrıs,Uluslararası Kıbrıs Ü.,Mühendislik Fak.,%50 İnd.,İng.,-,Yer.Olmadı,5,0,5,"0,0%",-,₺179.550,-,Dolmadı,6,1,5,"16,7%",₺118.200
İstanbul,105590153,ENDÜSTRİ MÜHENDİSLİĞİ (UOLP),Devlet,İstanbul Teknik Ü.,İşletme Fak.,Ücretli,İng.,"444,3225",51.300,25,25,0,"100,0%",-3.700,Bak,"429,1658",55.000,25,25,-,"100,0%",₺39.900
Üsküp,409610699,ENDÜSTRİ YÖNETİMİ MÜHENDİSLİĞİ,Yabancı,Uluslararası Balkan Ü.,Mühendislik Fak.,%50 İnd.,-,-,Dolmadı,5,1,4,"20,0%",-,Bak,-,Yer.Olmadı,5,-,-,"0,0%",₺53.685
Üsküp,409610692,ENDÜSTRİ YÖNETİMİ MÜHENDİSLİĞİ,Yabancı,Uluslararası Balkan Ü.,Mühendislik Fak.,Ücretli,-,-,Yer.Olmadı,5,0,5,"0,0%",-,Bak,-,Yer.Olmadı,10,-,-,"0,0%",₺107.370
Üsküp,409610706,ENDÜSTRİ YÖNETİMİ MÜHENDİSLİĞİ,Yabancı,Uluslararası Balkan Ü.,Mühendislik Fak.,%25 İnd.,-,-,Yer.Olmadı,5,0,5,"0,0%",-,Bak,-,Yer.Olmadı,5,-,-,"0,0%",₺80.528
Ankara,108470058,ENDÜSTRİYEL TASARIM,Devlet,Orta Doğu Teknik Ü.,Mimarlık Fak.,Örgün,İng.,"474,7269",25.900,40,40,0,"100,0%",-1.850,-,"465,9501","m
27.750",40,40,-,"100,0%",-
Ankara,205411078,ENDÜSTRİYEL TASARIM,Vakıf,TOBB Ekonomi ve Teknoloji Ü.,Mimarlık ve Tasarım Fak.,Burslu,-,"465,0447",33.100,5,5,0,"100,0%",-1.575,-,"455,5389",34.675,5,5,-,"100,0%",-
İstanbul,105590131,ENDÜSTRİYEL TASARIM,Devlet,İstanbul Teknik Ü.,Mimarlık Fak.,Örgün,İng.,"453,6375",42.800,50,50,0,"100,0%",-761,-,"443,2771",43.561,50,50,-,"100,0%",-
İstanbul,204890042,ENDÜSTRİYEL TASARIM,Vakıf,Özyeğin Ü.,Mimarlık ve Tasarım Fak.,Burslu,İng.,"448,1507",47.800,6,6,0,"100,0%",-167,-,"o
437,6769",47.967,5,5,-,"100,0%",-
Ankara,206710463,ENDÜSTRİYEL TASARIM,Vakıf,TED Ü.,Mimarlık ve Tasarım Fak.,Burslu,İng.,"436,7478",58.700,5,5,0,"100,0%",970,-,"426,0194",57.730,5,5,-,"100,0%",-
İstanbul,206190365,ENDÜSTRİYEL TASARIM,Vakıf,Yeditepe Ü.,Mimarlık Fak.,Burslu,İng.,"414,1210",82.500,10,10,0,"100,0%",-1.086,"c
-","399,1241",83.586,10,10,-,"100,0%",-
İzmir,203510164,ENDÜSTRİYEL TASARIM,Vakıf,İzmir Ekonomi Ü.,Güzel Sanatlar ve Tasarım Fak.,Burslu,İng.,"407,1889",90.200,6,6,0,"100,0%",5.619,-,"398,1555",84.581,6,6,-,"100,0%",-
İzmir,105810161,ENDÜSTRİYEL TASARIM,Devlet,İzmir Yüksek Teknoloji Enstitüsü,Mimarlık Fak.,Örgün,İng.,"406,7602",90.700,40,40,0,"100,0%",".
6.176",-,"398,2139",84.524,40,40,-,"100,0%",-
İstanbul,107590293,ENDÜSTRİYEL TASARIM,Devlet,Mimar Sinan Güzel Sanatlar Ü.,Mimarlık Fak.,Örgün,-,"403,6510",94.400,65,65,0,"100,0%",3.882,-,"392,7094",90.518,65,65,-,"100,0%",-
İstanbul,203790194,ENDÜSTRİYEL TASARIM,Vakıf,Kadir Has Ü.,Sanat ve Tasarım Fak.,Burslu,İng.,"402,6418",95.600,5,5,0,"m
100,0%",10.104,-,"397,2582",85.496,5,5,-,"100,0%",-
İstanbul,202590237,ENDÜSTRİYEL TASARIM,Vakıf,İstanbul Bilgi Ü.,Mimarlık Fak.,Burslu,İng.,"400,6345",98.100,10,10,0,"100,0%",2.611,-,"388,3227",95.489,9,9,-,"100,0%",-
İstanbul,200590164,ENDÜSTRİYEL TASARIM,Vakıf,Bahçeşehir Ü.,Mimarlık ve Tasarım Fak.,Burslu,İng.,"396,0000",103.900,10,10,0,"100,0%",4.138,-,"384,5373",99.762,9,9,-,"100,0%",-
İstanbul,107290618,ENDÜSTRİYEL TASARIM,Devlet,Marmara Ü.,Mimarlık ve Tasarım Fak.,Örgün,İng.,"389,9845",111.500,30,"i
30",0,"100,0%",-,-,-,Yeni,-,-,-,-,-
İzmir,206010618,ENDÜSTRİYEL TASARIM,Vakıf,Yaşar Ü.,Sanat ve Tasarım Fak.,Burslu,-,"389,7645",111.800,"l
8",8,0,"100,0%",7.955,-,"381,1724",103.845,8,8,-,"100,0%",-
Ankara,200290155,ENDÜSTRİYEL TASARIM,Vakıf,Atılım Ü.,Güzel Sanatlar Tasarım ve Mimarlık Fak.,Burslu,-,"386,0432",116.700,4,4,0,"100,0%",-12.559,-,"362,0075",129.259,4,4,-,"100,0%",-
İstanbul,107290341,ENDÜSTRİYEL TASARIM,Devlet,Marmara Ü.,Güzel Sanatlar Fak.,Örgün,-,"378,6714","a
126.900",50,50,0,"100,0%",3.773,-,"366,2661",123.127,50,50,-,"100,0%",-
Ankara,104190489,ENDÜSTRİYEL TASARIM,Devlet,Gazi Ü.,Mimarlık Fak.,Örgün,-,"377,2798",128.900,100,100,0,"100,0%",-5.926,-,"358,2347",134.826,100,100,-,"100,0%",-
İstanbul,105690858,ENDÜSTRİYEL TASARIM,Devlet,İstanbul Ü.,Mimarlık Fak.,Örgün,-,"s
376,3727",130.200,40,40,0,"100,0%",4.644,-,"364,5716",125.556,40,40,-,"100,0%",-
Kocaeli,104410252,ENDÜSTRİYEL TASARIM,Devlet,Gebze Teknik Ü.,Mimarlık Fak.,Örgün,-,"372,5295",135.800,30,30,0,"100,0%",-,-,-,Yeni,-,-,-,-,-
İstanbul,203190102,ENDÜSTRİYEL TASARIM,Vakıf,İstanbul Medipol Ü.,Güzel Sanatlar Tasarım ve Mimarlık Fak.,Burslu,"n
-","371,9448",136.600,9,9,0,"100,0%",6.364,-,"361,3415",130.236,8,8,-,"100,0%",-
İzmir,103490645,ENDÜSTRİYEL TASARIM,Devlet,Ege Ü.,Moda ve Tasarım Y.O.,Örgün,-,"368,5598",141.800,20,20,0,"100,0%",-,-,-,Yeni,-,-,-,-,-
Ankara,209110053,ENDÜSTRİYEL TASARIM,Vakıf,Ostim Teknik Ü.,Mimarlık ve Tasarım Fak.,"u
Burslu",-,"368,5788",141.800,9,9,0,"100,0%",-7.737,-,"349,1363",149.537,6,6,-,"100,0%",-
İstanbul,210301837,ENDÜSTRİYEL TASARIM,Vakıf,İstanbul Beykent Ü.,Mühendislik-Mimarlık Fak.,Burslu,İng.,"362,6217",151.300,8,8,0,"100,0%",-4.971,-,"345,2056",156.271,8,8,-,"100,0%",-
Eskişehir,112410467,ENDÜSTRİYEL TASARIM,Devlet,Eskişehir Teknik Ü.,".
Mimarlık ve Tasarım Fak.",Örgün,-,"360,8105",154.500,80,80,0,"100,0%",-8.735,-,"341,2912",163.235,80,80,-,"100,0%",-
Ankara,110090235,ENDÜSTRİYEL TASARIM,Devlet,Ankara Yıldırım Beyazıt Ü.,Mimarlık ve Güzel Sanatlar Fak.,Örgün,-,"359,5932",156.600,20,20,0,"100,0%",-11.454,-,"338,8094",168.054,20,20,-,"100,0%",-
İstanbul,203411163,ENDÜSTRİYEL TASARIM,Vakıf,İstanbul Ticaret Ü.,"w
Mimarlık ve Tasarım Fak.",Burslu,-,"357,4833",160.300,5,5,0,"100,0%",-5.062,-,"340,1863",165.362,5,5,-,"100,0%",-
İstanbul,201990496,ENDÜSTRİYEL TASARIM,Vakıf,Haliç Ü.,Mimarlık Fak.,Burslu,-,"357,2092",160.800,8,8,0,"100,0%",-2.571,-,"341,2265",163.371,8,8,-,"100,0%",-
Ankara,205411096,ENDÜSTRİYEL TASARIM,Vakıf,TOBB Ekonomi ve Teknoloji Ü.,Mimarlık ve Tasarım Fak.,%50 İnd.,-,"356,7753",161.600,27,27,0,"100,0%",6.422,₺465.000,"345,8008",155.178,27,27,-,"100,0%",₺300.000
İstanbul,202490625,ENDÜSTRİYEL TASARIM,Vakıf,İstanbul Aydın Ü.,Mimarlık ve Tasarım Fak.,Burslu,-,"353,8985",166.800,9,9,0,"100,0%",-5.904,-,"336,3642",172.704,7,7,-,"100,0%",-
Eskişehir,103890246,ENDÜSTRİYEL TASARIM,Devlet,Eskişehir Osmangazi Ü.,"w
Sanat ve Tasarım Fak.",Örgün,-,"353,3861",167.800,40,40,0,"100,0%",-9.008,-,"334,2420",176.808,40,40,-,"100,0%",-
İstanbul,210301823,ENDÜSTRİYEL TASARIM,Vakıf,İstanbul Beykent Ü.,Mühendislik-Mimarlık Fak.,Burslu,-,"351,2195",171.900,8,8,0,"100,0%",-1.393,-,"336,0654",173.293,7,7,-,"100,0%",-
İstanbul,202090300,ENDÜSTRİYEL TASARIM,Vakıf,Işık Ü.,"Sanat, Tasarım ve Mimarlık Fak.",Burslu,-,"346,3527",181.400,4,4,0,"100,0%",-29.421,-,"319,0556",210.821,4,4,-,"100,0%",-
İstanbul,207651041,ENDÜSTRİYEL TASARIM,Vakıf,"w
Biruni Ü.",Mühendislik ve Doğa Bilimleri Fak.,Burslu,-,"342,9912",188.200,5,5,0,"100,0%",-,-,-,Yeni,-,-,-,-,-
İstanbul,209310222,ENDÜSTRİYEL TASARIM,Vakıf,İstanbul Atlas Ü.,"Sanat, Tasarım ve Mimarlık Fak.",Burslu,-,"341,4550",191.300,3,3,0,"100,0%",-35.863,-,"312,7778",227.163,4,4,-,"100,0%",-
İstanbul,201290258,ENDÜSTRİYEL TASARIM,Vakıf,Doğuş Ü.,Sanat ve Tasarım Fak.,Burslu,-,"338,2734",198.200,7,7,0,"100,0%",-12.748,-,"319,0016",210.948,7,7,-,"100,0%",-
Bursa,210000654,ENDÜSTRİYEL TASARIM,Vakıf,Mudanya Ü.,"Mühendislik, Mimarlık ve Tasarım Fak.",Burslu,-,"330,0966",217.500,4,4,0,"100,0%",-,-,-,Yeni,-,-,-,-,-
İstanbul,210402369,ENDÜSTRİYEL TASARIM,Vakıf,İstanbul Nişantaşı Ü.,Sanat ve Tasarım Fak.,Burslu,-,"329,6344",218.600,10,10,0,"100,0%",813,-,"316,3114",217.787,7,7,-,"100,0%",-
Samsun,108290284,ENDÜSTRİYEL TASARIM,Devlet,Ondokuz Mayıs Ü.,Güzel Sanatlar Fak.,Örgün,-,"322,3498",237.800,50,50,0,"100,0%",-11.452,-,"304,9902",249.252,50,50,-,"100,0%",-
Konya,108990441,ENDÜSTRİYEL TASARIM,Devlet,Selçuk Ü.,Güzel Sanatlar Fak.,Örgün,-,"305,0648",290.700,60,60,0,"100,0%",-15.279,-,"288,5910",305.979,60,60,-,"100,0%",-
