0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Lokasyon,Kodu,Ün.Türü,Üniversite Adı,Fakültesi & Yüksekokulu,Öğr.Şekli,Özelliği,.,Taban P.,Yk.Tab.S.,Kon.,Yer.,Boş,Dol.%,.,DEĞİŞİMİ,.,Bilgisi,.,Taban P.,Taban S.,Kon.,Yer.,Boş,Dol.%,.,Bilgisi
İstanbul,202511298,Vakıf,İstanbul Bilgi Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,İng.,,"445,5751",50.200,12,12,0,"100,0%",,-7.700,,-,,"425,8321",57.900,13,13,-,"100,0%",,-
Güzelyurt,108410496,Kıbrıs,ODTÜ Kuzey Kıbrıs Kampusu,ODTÜ Kuzey Kıbrıs Kampusu,Burslu,İng.,,"445,3413",50.400,17,17,0,"100,0%",,-4.191,,-,,"429,6640",54.591,11,11,-,"100,0%",,-
Ankara,205710632,Vakıf,Türk Hava Kurumu Ü.,Mühendislik Fak.,Burslu,İng.,,"444,7343",51.000,6,6,0,"100,0%",,-3.930,,-,,"429,2478",54.930,10,10,-,"100,0%",,-
Bursa,109710312,Devlet,Bursa Uludağ Ü.,Mühendislik Fak.,Örgün,-,,"441,2796",54.300,70,70,0,"100,0%",,-5.736,,-,,"423,3846",60.036,90,90,-,"100,0%",,-
Ankara,209110082,Vakıf,Ostim Teknik Ü.,Mühendislik Fak.,Burslu,-,,"440,9548",54.600,11,11,0,"100,0%",,-2.252,,-,,"427,0502",56.852,7,7,-,"100,0%",,-
İstanbul,204112179,Vakıf,Maltepe Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,İng.,,"437,9979",57.500,4,4,0,"100,0%",,-1.333,,-,,"424,8103",58.833,2,2,-,"100,0%",,-
İzmir,105710042,Devlet,İzmir Katip Çelebi Ü.,Mühendislik ve Mimarlık Fak.,Örgün,İng.,,"434,4607",61.000,50,50,0,"100,0%",,-7.344,,-,,"414,3059",68.344,75,75,-,"100,0%",,-
Adana,102910288,Devlet,Çukurova Ü.,Mühendislik Fak.,Örgün,İng.,,"433,8345",61.600,50,50,0,"100,0%",,-6.942,,-,,"414,0856",68.542,75,75,-,"100,0%",,-
Antalya,100710436,Devlet,Akdeniz Ü.,Mühendislik Fak.,Örgün,-,,"433,0148",62.400,60,60,0,"100,0%",,-7.997,,-,,"412,1399",70.397,75,75,-,"100,0%",,-
İstanbul,204790550,Vakıf,İstanbul Okan Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,İng.,,"433,0147",62.400,4,4,0,"100,0%",,-13.654,,-,,"406,3904",76.054,5,5,-,"100,0%",,-
İstanbul,208450840,Vakıf,İstinye Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,İng.,,"432,6486",62.800,4,4,0,"100,0%",,-4.582,,-,,"415,2404",67.382,4,4,-,"100,0%",,-
İstanbul,204910378,Vakıf,Piri Reis Ü.,Mühendislik Fak.,Burslu,İng.,,"432,0601",63.400,6,6,0,"100,0%",,-5.487,,-,,"413,7068",68.887,6,6,-,"100,0%",,-
Ankara,209510025,Vakıf,Ankara Bilim Ü.,Mühendislik ve Mimarlık Fak.,Burslu,İng.,,"431,1507",64.300,7,7,0,"100,0%",,-1.216,,-,,"417,2539","m
65.516",8,8,-,"100,0%",,-
Kayseri,106510068,Devlet,Abdullah Gül Ü.,Mühendislik Fak.,Örgün,İng.,,"430,6830",64.700,50,50,0,"100,0%",,-11.564,,-,,"406,1744",76.264,85,85,-,"100,0%",,-
Trabzon,106290131,Devlet,Karadeniz Teknik Ü.,Mühendislik Fak.,Örgün,İng.,,"429,3023",66.100,50,50,0,"100,0%",,-7.670,,-,,"408,6456",73.770,60,60,-,"100,0%",,-
İstanbul,105410081,Devlet,İstanbul Medeniyet Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,,"427,6943",67.700,60,60,0,"100,0%",,-7.288,,-,,"o
407,4487",74.988,65,65,-,"100,0%",,-
Bursa,102410106,Devlet,Bursa Teknik Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,,"426,2942",69.200,60,60,0,"100,0%",,-10.227,,-,,"403,0570",79.427,85,85,-,"100,0%",,-
İstanbul,202411069,Vakıf,İstanbul Aydın Ü.,Mühendislik Fak.,Burslu,İng.,,"426,1440",69.300,10,10,0,"100,0%",,-8.494,,"c
-",,"404,6686",77.794,10,10,-,"100,0%",,-
Sakarya,108810323,Devlet,Sakarya Ü.,Mühendislik Fak.,Örgün,-,,"425,4503",70.100,85,85,0,"100,0%",,-7.393,,-,,"404,9905",77.493,85,85,-,"100,0%",,-
İstanbul,203211138,Vakıf,İstanbul Sabahattin Zaim Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,-,,"424,3305",71.300,6,6,0,"100,0%",,".
-13.348",,-,,"398,0896",84.648,5,5,-,"100,0%",,-
İstanbul,202090275,Vakıf,Işık Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,İng.,,"423,6145",72.000,4,4,0,"100,0%",,8.218,,-,,"419,1593",63.782,4,4,-,"100,0%",,-
İstanbul,203011255,Vakıf,İstanbul Kültür Ü.,Mühendislik Fak.,Burslu,İng.,,"421,6388",74.200,4,4,0,"m
100,0%",,-15.620,,-,,"393,3203",89.820,8,8,-,"100,0%",,-
Antalya,206410724,Vakıf,Antalya Bilim Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,İng.,,"420,1809",75.800,6,6,0,"100,0%",,-3.915,,-,,"402,7838",79.715,6,6,-,"100,0%",,-
İstanbul,201990483,Vakıf,Haliç Ü.,Mühendislik Fak.,Burslu,İng.,,"419,8339",76.200,8,8,0,"100,0%",,-11.897,,-,,"394,8625",88.097,8,8,-,"100,0%",,-
İstanbul,210301781,Vakıf,İstanbul Beykent Ü.,Mühendislik-Mimarlık Fak.,Burslu,-,,"416,9472",79.400,3,"i
3",0,"100,0%",,-1.754,,-,,"401,4093",81.154,4,4,-,"100,0%",,-
Muğla,107610585,Devlet,Muğla Sıtkı Koçman Ü.,Mühendislik Fak.,Örgün,İng.,,"416,5384",79.800,"l
60",60,0,"100,0%",,-9.359,,-,,"393,8883",89.159,75,75,-,"100,0%",,-
Trabzon,106210362,Devlet,Karadeniz Teknik Ü.,Mühendislik Fak.,Örgün,-,,"414,4162",82.200,70,70,0,"100,0%",,-15.750,,-,,"386,1277",97.950,100,100,-,"100,0%",,-
İstanbul,203410598,Vakıf,İstanbul Ticaret Ü.,Mühendislik Fak.,Burslu,İng.,,"412,7646","a
84.000",7,7,0,"100,0%",,-31.287,,-,,"372,0464",115.287,8,8,-,"100,0%",,-
Konya,204090664,Vakıf,KTO Karatay Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,-,,"411,7024",85.200,4,4,0,"100,0%",,-6.427,,-,,"391,6555",91.627,4,4,-,"100,0%",,-
Ankara,206710584,Vakıf,TED Ü.,Mühendislik Fak.,%50 İnd.,İng.,,"s
409,4297",87.700,41,41,0,"100,0%",,-,,₺460.000,,-,Yeni,-,-,-,-,,-
İstanbul,201410656,Vakıf,Fatih Sultan Mehmet Vakıf Ü.,Mühendislik Fak.,Burslu,-,,"409,1781",88.000,4,4,0,"100,0%",,-6.920,,-,,"388,7772",94.920,7,7,-,"100,0%",,-
Aydın,100310607,Devlet,Aydın Adnan Menderes Ü.,Mühendislik Fak.,Örgün,"n
İng.",,"409,0210",88.200,50,50,0,"100,0%",,-12.174,,-,,"384,0125",100.374,75,75,-,"100,0%",,-
İstanbul,206552495,Vakıf,Üsküdar Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,İng.,,"408,2440",89.100,9,9,0,"100,0%",,-5.085,,-,,"389,3900",94.185,8,8,-,"100,0%",,-
İstanbul,202990197,Vakıf,Altınbaş Ü.,Mühendislik ve Mimarlık Fak.,"u
Burslu",İng.,,"407,8802",89.500,2,2,0,"100,0%",,-11.044,,-,,"383,8774",100.544,2,2,-,"100,0%",,-
İstanbul,201290299,Vakıf,Doğuş Ü.,Mühendislik Fak.,Burslu,-,,"407,5422",89.800,5,5,0,"100,0%",,-12.366,,-,,"382,5381",102.166,5,5,-,"100,0%",,-
Samsun,108290544,Devlet,Ondokuz Mayıs Ü.,".
Mühendislik Fak.",Örgün,-,,"407,3236",90.100,50,50,0,"100,0%",,-16.281,,-,,"379,0951",106.381,75,75,-,"100,0%",,-
Çanakkale,102790497,Devlet,Çanakkale Onsekiz Mart Ü.,Mühendislik Fak.,Örgün,-,,"407,3392",90.100,20,20,0,"100,0%",,-14.720,,-,,"380,4023",104.820,20,20,-,"100,0%",,-
İstanbul,207650992,Vakıf,Biruni Ü.,"w
Mühendislik ve Doğa Bilimleri Fak.",Burslu,-,,"407,3442",90.100,5,5,0,"100,0%",,-8.612,,-,,"385,4777",98.712,5,5,-,"100,0%",,-
Ankara,205410123,Vakıf,TOBB Ekonomi ve Teknoloji Ü.,Mühendislik Fak.,Ücretli,-,,"404,7683",93.100,40,40,0,"100,0%",,3.713,,₺930.000,,"393,6907",89.387,40,40,-,"100,0%",,₺600.000
Manisa,102590531,Devlet,Manisa Celâl Bayar Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,,"404,6190",93.300,50,50,0,"100,0%",,-19.937,,-,,"373,6324",113.237,70,70,-,"100,0%",,-
İstanbul,209310166,Vakıf,İstanbul Atlas Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,İng.,,"404,6202",93.300,5,5,0,"100,0%",,-8.505,,-,,"382,8276",101.805,5,5,-,"100,0%",,-
Konya,111310597,Devlet,Konya Teknik Ü.,"w
Mühendislik ve Doğa Bilimleri Fak.",Örgün,-,,"402,1745",96.200,70,70,0,"100,0%",,-17.655,,-,,"373,1868",113.855,90,90,-,"100,0%",,-
Kayseri,103510341,Devlet,Erciyes Ü.,Mühendislik Fak.,Örgün,-,,"400,6906",98.000,60,60,0,"100,0%",,-23.487,,-,,"367,4086",121.487,85,85,-,"100,0%",,-
İstanbul,204810131,Vakıf,Özyeğin Ü.,Mühendislik Fak.,%50 İnd.,İng.,,"400,4434",98.400,50,50,0,"100,0%",,4.263,,₺692.500,,"389,4330",94.137,40,40,-,"100,0%",,₺475.000
İstanbul,202790641,Vakıf,"w
İstanbul Gelişim Ü.",Mühendislik-Mimarlık Fak.,Burslu,İng.,,"400,3309",98.500,10,10,0,"100,0%",,-4.950,,-,,"381,5054",103.450,3,3,-,"100,0%",,-
Sakarya,111810598,Devlet,Sakarya Uygulamalı Bilimler Ü.,Teknoloji Fak.,Örgün,-,,"399,5752",99.400,54,54,0,"100,0%",,-18.053,,-,,"370,4183",117.453,56,56,-,"100,0%",,-
Gaziantep,104210129,Devlet,Gaziantep Ü.,Mühendislik Fak.,Örgün,İng.,,"397,7809",101.600,60,60,0,"100,0%",,-25.443,,-,,"363,5783",127.043,90,90,-,"100,0%",,-
Denizli,108610255,Devlet,Pamukkale Ü.,Mühendislik Fak.,Örgün,-,,"395,1921",104.900,80,80,0,"100,0%",,-14.841,,-,,"368,7076",119.741,80,80,-,"100,0%",,-
Bursa,210000444,Vakıf,Mudanya Ü.,"Mühendislik, Mimarlık ve Tasarım Fak.",Burslu,İng.,,"394,9526",105.200,3,3,0,"100,0%",,-7.482,,-,,"374,0781",112.682,4,4,-,"100,0%",,-
İstanbul,202390927,Vakıf,İstanbul Arel Ü.,Mühendislik Fak.,Burslu,İng.,,"394,1142",106.200,5,5,0,"100,0%",,3.693,,-,,"382,2621",102.507,2,2,-,"100,0%",,-
Konya,108911223,Devlet,Selçuk Ü.,Teknoloji Fak.,Örgün,-,,"394,0253",106.300,54,54,0,"100,0%",,-21.029,,-,,"363,3807",127.329,56,56,-,"100,0%",,-
İstanbul,202711887,Vakıf,İstanbul Gelişim Ü.,Mühendislik-Mimarlık Fak.,Burslu,-,,"393,8666",106.500,10,10,0,"100,0%",,-384,,-,,"378,6766",106.884,4,4,-,"100,0%",,-
İstanbul,210402173,Vakıf,İstanbul Nişantaşı Ü.,Mühendislik-Mimarlık Fak.,Burslu,İng.,,"393,8534",106.500,4,4,0,"100,0%",,-1.636,,-,,"377,6859",108.136,2,2,-,"100,0%",,-
İstanbul,205090590,Vakıf,İstanbul Topkapı Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,İng.,,"392,0076",108.900,2,2,0,"100,0%",,373,,-,,"377,3788",108.527,2,2,-,"100,0%",,-
İstanbul,209010366,Vakıf,Fenerbahçe Ü.,Mühendislik Fak.,Burslu,İng.,,"391,6450",109.300,10,10,0,"100,0%",,-9.871,,-,,"369,1569",119.171,9,9,-,"100,0%",,-
İstanbul,206210494,Vakıf,İstanbul Yeni Yüzyıl Ü.,Mühendislik-Mimarlık Fak.,Burslu,-,,"391,3728",109.600,5,5,0,"100,0%",,2.080,,-,,"378,1781",107.520,5,5,-,"100,0%",,-
İzmir,111110081,Devlet,İzmir Demokrasi Ü.,Mühendislik Fak.,Örgün,İng.,,"391,0962",110.000,50,50,0,"100,0%",,-9.109,,-,,"369,2045",119.109,70,70,-,"100,0%",,-
Lokasyon,Kodu,Ün.Türü,Üniversite Adı,Fakültesi & Yüksekokulu,Öğr.Şekli,Özelliği,.,Taban P.,Yk.Tab.S.,Kon.,Yer.,Boş,Dol.%,.,DEĞİŞİMİ,.,Bilgisi,.,Taban P.,Taban S.,Kon.,Yer.,Boş,Dol.%,.,Bilgisi
Bolu,100110415,Devlet,Bolu Abant İzzet Baysal Ü.,Mühendislik Fak.,Örgün,-,,"389,4279",112.200,40,40,0,"100,0%",,-24.601,,-,,"356,9349",136.801,70,70,-,"100,0%",,-
İzmir,112910018,Devlet,İzmir Bakırçay Ü.,Mühendislik ve Mimarlık Fak.,Örgün,-,,"389,1868",112.500,60,60,0,"100,0%",,-13.009,,-,,"364,6005",125.509,70,70,-,"100,0%",,-
Balıkesir,101510108,Devlet,Balıkesir Ü.,Mühendislik Fak.,Örgün,-,,"385,6755",117.100,50,50,0,"100,0%",,-20.692,,-,,"356,3332",137.792,70,70,-,"100,0%",,-
İstanbul,202390913,Vakıf,İstanbul Arel Ü.,Mühendislik Fak.,Burslu,-,,"384,9578",118.100,5,5,0,"100,0%",,-13.605,,-,,"360,3260",131.705,2,2,-,"100,0%",,-
Mersin,107410303,Devlet,Mersin Ü.,Mühendislik Fak.,Örgün,-,,"384,8669",118.200,60,60,0,"100,0%",,-28.124,,-,,"351,0867",146.324,75,75,-,"100,0%",,-
İstanbul,205090576,Vakıf,İstanbul Topkapı Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,-,,"384,9209",118.200,4,4,0,"100,0%",,830,,-,,"370,4772",117.370,3,3,-,"100,0%",,-
Ankara,200690876,Vakıf,Başkent Ü.,Mühendislik Fak.,%50 İnd.,İng.,,"384,7941",118.300,20,20,0,"100,0%",,-,,₺495.000,,-,Yeni,-,-,-,-,,-
Adana,110410019,Devlet,Adana Alparslan Türkeş Bilim ve Teknoloji Ü.,Mühendislik Fak.,Örgün,İng.,,"381,4278",122.900,50,50,0,"100,0%",,-28.747,,-,,"347,8890",151.647,75,75,-,"100,0%",,-
Edirne,109410651,Devlet,Trakya Ü.,Mühendislik Fak.,Örgün,-,,"381,1103",123.400,50,50,0,"100,0%",,-24.415,,-,,"350,1749",147.815,70,70,-,"100,0%",,-
Isparta,109290501,Devlet,Süleyman Demirel Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,,"378,1266",127.700,50,50,0,"100,0%",,-26.000,,-,,"346,6721",153.700,80,80,-,"100,0%",,-
Sivas,111900108,Devlet,Sivas Bilim ve Teknoloji Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,İng.,,"376,4032",130.100,40,40,0,"100,0%",,-14.737,,-,,"352,0300",144.837,40,40,-,"100,0%",,-
Saraybosna,408810974,Yabancı,Uluslararası Saraybosna Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,-,,"376,0896",130.600,1,1,0,"100,0%",,-,,-,,-,Yeni,-,-,-,-,,-
Kırıkkale,106690461,Devlet,Kırıkkale Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,,"376,0354",130.700,50,50,0,"100,0%",,-26.431,,-,,"344,7265","m
157.131",70,70,-,"100,0%",,-
Konya,107090291,Devlet,Necmettin Erbakan Ü.,Mühendislik Fak.,Örgün,-,,"375,3133",131.700,50,50,0,"100,0%",,-36.437,,-,,"338,7628",168.137,75,75,-,"100,0%",,-
Balıkesir,110670156,Devlet,Bandırma Onyedi Eylül Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,,"375,1471",131.900,30,30,0,"100,0%",,-35.921,,-,,"338,9327",167.821,70,70,-,"100,0%",,-
Gaziantep,201610106,Vakıf,Hasan Kalyoncu Ü.,Mühendislik Fak.,Burslu,İng.,,"374,6951",132.600,15,15,0,"100,0%",,-23.726,,-,,"o
345,1722",156.326,15,15,-,"100,0%",,-
Gazimağusa,300110661,Kıbrıs,Doğu Akdeniz Ü.,Mühendislik Fak.,Burslu,İng.,,"373,3255",134.600,7,7,0,"100,0%",,-12.572,,-,,"350,5512",147.172,7,7,-,"100,0%",,-
Yalova,109970294,Devlet,Yalova Ü.,Mühendislik Fak.,Örgün,-,,"372,9594",135.100,50,50,0,"100,0%",,-23.243,,"c
-",,"344,0100",158.343,65,65,-,"100,0%",,-
Samsun,112771211,Devlet,Samsun Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,,"372,6297",135.600,45,45,0,"100,0%",,-27.778,,-,,"341,2217",163.378,55,55,-,"100,0%",,-
Antalya,110590019,Devlet,Alanya Alaaddin Keykubat Ü.,Rafet Kayış Mühendislik Fak.,Örgün,İng.,,"371,5874",137.100,50,50,0,"100,0%",,".
-24.600",,-,,"342,1425",161.700,70,70,-,"100,0%",,-
Tekirdağ,107990136,Devlet,Tekirdağ Namık Kemal Ü.,Çorlu Mühendislik Fak.,Örgün,-,,"365,8383",146.100,40,40,0,"100,0%",,-31.191,,-,,"333,9904",177.291,40,40,-,"100,0%",,-
Düzce,103310185,Devlet,Düzce Ü.,Mühendislik Fak.,Örgün,-,,"363,7603",149.400,70,70,0,"m
100,0%",,-34.266,,-,,"330,9261",183.666,110,110,-,"100,0%",,-
İstanbul,207590443,Vakıf,İstanbul Esenyurt Ü.,Mühendislik ve Mimarlık Fak.,Burslu,İng.,,"362,9466",150.800,6,6,0,"100,0%",,-10.858,,-,,"342,1663",161.658,3,3,-,"100,0%",,-
Kayseri,112370765,Devlet,Kayseri Ü.,"Mühendislik, Mimarlık ve Tasarım Fak.",Örgün,-,,"361,1240",154.000,40,40,0,"100,0%",,-42.118,,-,,"325,2864",196.118,50,50,-,"100,0%",,-
Ankara,206710577,Vakıf,TED Ü.,Mühendislik Fak.,Ücretli,İng.,,"360,4189",155.200,5,"i
5",0,"100,0%",,-,,₺920.000,,-,Yeni,-,-,-,-,,-
Kütahya,103210186,Devlet,Kütahya Dumlupınar Ü.,Mühendislik Fak.,Örgün,-,,"358,4690",158.500,"l
60",60,0,"100,0%",,-26.223,,-,,"330,4360",184.723,80,80,-,"100,0%",,-
Isparta,112510777,Devlet,Isparta Uygulamalı Bilimler Ü.,Teknoloji Fak.,Örgün,-,,"354,9828",164.900,50,50,0,"100,0%",,-33.916,,-,,"324,0853",198.816,60,60,-,"100,0%",,-
İstanbul,204910387,Vakıf,Piri Reis Ü.,Mühendislik Fak.,%50 İnd.,İng.,,"353,1136","a
168.300",26,26,0,"100,0%",,-25.022,,₺357.500,,"326,5165",193.322,30,30,-,"100,0%",,₺209.000
Zonguldak,110310092,Devlet,Zonguldak Bülent Ecevit Ü.,Mühendislik Fak.,Örgün,-,,"351,5240",171.400,60,60,0,"100,0%",,-29.841,,-,,"323,0151",201.241,80,80,-,"100,0%",,-
Erzurum,101410481,Devlet,Atatürk Ü.,Mühendislik Fak.,Örgün,-,,"s
349,3519",175.600,70,70,0,"100,0%",,-32.034,,-,,"320,3719",207.634,80,80,-,"100,0%",,-
Afyon,100410651,Devlet,Afyon Kocatepe Ü.,Teknoloji Fak.,Örgün,-,,"348,8241",176.600,54,54,0,"100,0%",,-33.115,,-,,"319,5137",209.715,65,65,-,"100,0%",,-
Bilecik,101910043,Devlet,Bilecik Şeyh Edebali Ü.,Mühendislik Fak.,Örgün,"n
-",,"343,3829",187.400,50,50,0,"100,0%",,-45.593,,-,,"310,6861",232.993,70,70,-,"100,0%",,-
Uşak,109890265,Devlet,Uşak Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,,"343,3214",187.600,50,50,0,"100,0%",,-42.008,,-,,"311,8644",229.608,60,60,-,"100,0%",,-
Karabük,106190383,Devlet,Karabük Ü.,Mühendislik ve Doğa Bilimleri Fak.,"u
Örgün",İng.,,"340,8809",192.500,50,50,0,"100,0%",,-16.212,,-,,"319,9145",208.712,70,70,-,"100,0%",,-
Elazığ,103910213,Devlet,Fırat Ü.,Mühendislik Fak.,Örgün,-,,"338,6241",197.400,60,60,0,"100,0%",,-33.099,,-,,"311,5513",230.499,80,80,-,"100,0%",,-
İzmir,203510888,Vakıf,İzmir Ekonomi Ü.,".
Mühendislik Fak.",%50 İnd.,İng.,,"338,3220",198.000,54,54,0,"100,0%",,30.312,,₺447.500,,"338,9982",167.688,54,54,-,"100,0%",,₺258.000
İstanbul,203910381,Vakıf,Koç Ü.,Mühendislik Fak.,Ücretli,İng.,,"336,7515",201.700,59,59,0,"100,0%",,-21.699,,₺1.590.000,,"314,1681",223.399,88,88,-,"100,0%",,₺1.075.000
Kırklareli,106710206,Devlet,Kırklareli Ü.,"w
Mühendislik Fak.",Örgün,-,,"336,5735",202.100,50,50,0,"100,0%",,-49.132,,-,,"304,3231",251.232,70,70,-,"100,0%",,-
Sivas,102610307,Devlet,Sivas Cumhuriyet Ü.,Mühendislik Fak.,Örgün,-,,"336,2270",202.900,50,50,0,"100,0%",,-36.621,,-,,"308,3531",239.521,65,65,-,"100,0%",,-
Mersin,112070684,Devlet,Tarsus Ü.,Mühendislik Fak.,Örgün,-,,"335,8934",203.800,40,40,0,"100,0%",,-34.079,,-,,"308,9013",237.879,45,45,-,"100,0%",,-
Mersin,205590125,Vakıf,Toros Ü.,Mühendislik Fak.,Burslu,-,,"334,5989",206.900,10,10,0,"100,0%",,-1.763,,-,,"319,9367",208.663,10,10,-,"100,0%",,-
Karabük,106190376,Devlet,Karabük Ü.,"w
Mühendislik ve Doğa Bilimleri Fak.",Örgün,-,,"333,4949",209.400,50,50,0,"100,0%",,-29.203,,-,,"308,6482",238.603,70,70,-,"100,0%",,-
Bartın,101690094,Devlet,Bartın Ü.,"Mühendislik, Mimarlık ve Tasarım Fak.",Örgün,-,,"333,2681",209.900,40,40,0,"100,0%",,-46.089,,-,,"302,8075",255.989,40,40,-,"100,0%",,-
Burdur,107390100,Devlet,Burdur Mehmet Akif Ersoy Ü.,Mühendislik-Mimarlık Fak.,Örgün,-,,"332,4643",211.800,50,50,0,"100,0%",,-39.951,,-,,"304,1487",251.751,60,60,-,"100,0%",,-
Erzurum,103710109,Devlet,"w
Erzurum Teknik Ü.",Mühendislik ve Mimarlık Fak.,Örgün,-,,"330,2458",217.100,50,50,0,"100,0%",,-39.394,,-,,"302,6481",256.494,50,50,-,"100,0%",,-
Ankara,201110738,Vakıf,Çankaya Ü.,Mühendislik Fak.,%50 İnd.,İng.,,"329,0821",220.000,61,61,0,"100,0%",,55.731,,₺495.000,,"340,7557",164.269,58,58,-,"100,0%",,₺292.500
Kütahya,103210502,Devlet,Kütahya Dumlupınar Ü.,Simav Teknoloji Fak.,Örgün,-,,"328,8279",220.700,40,40,0,"100,0%",,-41.472,,-,,"300,8621",262.172,40,40,-,"100,0%",,-
İstanbul,203090142,Vakıf,İstanbul Kültür Ü.,Mühendislik Fak.,Ücretli,İng.,,"327,3037",224.600,10,10,0,"100,0%",,-,,₺925.000,,-,Dolmadı,15,2,13,"13,3%",,₺596.000
Malatya,105310258,Devlet,İnönü Ü.,Mühendislik Fak.,Örgün,-,,"327,2441",224.700,60,60,0,"100,0%",,-38.559,,-,,"300,5183",263.259,80,80,-,"100,0%",,-
Kastamonu,106410493,Devlet,Kastamonu Ü.,Mühendislik ve Mimarlık Fak.,Örgün,-,,"327,2558",224.700,40,40,0,"100,0%",,-45.992,,-,,"298,3341",270.692,40,40,-,"100,0%",,-
İstanbul,206111299,Vakıf,Yeditepe Ü.,Mühendislik Fak.,%50 İnd.,İng.,,"326,1318",227.600,75,75,0,"100,0%",,73.643,,₺660.000,,"346,5220",153.957,71,71,-,"100,0%",,₺368.500
Ankara,205710641,Vakıf,Türk Hava Kurumu Ü.,Mühendislik Fak.,%50 İnd.,İng.,,"325,7574",228.600,40,40,0,"100,0%",,-,,₺364.500,,-,Dolmadı,71,22,49,"31,0%",,₺250.000
Nevşehir,108010367,Devlet,Nevşehir Hacı Bektaş Veli Ü.,Mühendislik-Mimarlık Fak.,Örgün,-,,"325,2098",230.100,50,50,0,"100,0%",,-41.859,,-,,"297,9621",271.959,60,60,-,"100,0%",,-
Gazimağusa,105590147,Kıbrıs,İTÜ-KKTC Eğitim Araştırma Yerleşkesi,İTÜ-KKTC Eğitim Araştırma Yerleşkesi,Ücretli,İng.,,"325,1866",230.100,25,25,0,"100,0%",,-,,₺807.500,,-,Dolmadı,25,2,23,"8,0%",,₺136.250
Elazığ,103910646,Devlet,Fırat Ü.,Teknoloji Fak.,Örgün,-,,"324,4947",232.000,40,40,0,"100,0%",,-37.385,,-,,"298,7104",269.385,40,40,-,"100,0%",,-
İzmir,206010442,Vakıf,Yaşar Ü.,Mühendislik Fak.,%50 İnd.,İng.,,"323,7866",233.800,54,54,0,"100,0%",,27.124,,₺360.000,,"320,7462",206.676,50,50,-,"100,0%",,₺215.000
Gaziantep,201610399,Vakıf,Hasan Kalyoncu Ü.,Mühendislik Fak.,%50 İnd.,İng.,,"321,8294",239.200,10,10,0,"100,0%",,-3.589,,₺302.500,,"307,2062",242.789,10,10,-,"100,0%",,₺137.500
Lokasyon,Kodu,Ün.Türü,Üniversite Adı,Fakültesi & Yüksekokulu,Öğr.Şekli,Özelliği,.,Taban P.,Yk.Tab.S.,Kon.,Yer.,Boş,Dol.%,.,DEĞİŞİMİ,.,Bilgisi,.,Taban P.,Taban S.,Kon.,Yer.,Boş,Dol.%,.,Bilgisi
Amasya,100990088,Devlet,Amasya Ü.,Mühendislik Fak.,Örgün,-,,"321,7293",239.500,50,50,0,"100,0%",,-41.816,,-,,"295,2649",281.316,50,50,-,"100,0%",,-
Niğde,108110145,Devlet,Niğde Ömer Halisdemir Ü.,Mühendislik Fak.,Örgün,-,,"321,2313",240.900,50,50,0,"100,0%",,-44.337,,-,,"294,1586",285.237,60,60,-,"100,0%",,-
Hatay,110710025,Devlet,İskenderun Teknik Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,,"321,0377",241.400,60,60,0,"100,0%",,-43.269,,-,,"294,3239",284.669,80,80,-,"100,0%",,-
Giresun,104510392,Devlet,Giresun Ü.,Mühendislik Fak.,Örgün,-,,"320,7165",242.200,40,40,0,"100,0%",,-46.923,,-,,"293,0580",289.123,60,60,-,"100,0%",,-
Diyarbakır,103010161,Devlet,Dicle Ü.,Mühendislik Fak.,Örgün,-,,"320,4542",243.000,50,50,0,"100,0%",,-50.102,,-,,"291,9351",293.102,70,70,-,"100,0%",,-
Gaziantep,111210011,Devlet,Gaziantep İslam Bilim ve Teknoloji Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,,"319,4069",246.100,40,40,0,"100,0%",,-44.986,,-,,"292,5150",291.086,50,50,-,"100,0%",,-
