Sehir,Id,bolum_adi,Tur,Universite,Fakülte,Ogrenim_sekli,Ozellik,2025_Taban_Puan,2025_Taban_Sıralama,2025_Kontenjan,2025_Dolu_Kontenjan,2025_Bos_Kontenjan,2025_Kontenjan_Orani,2025_Sıralama_Degisim_Orani,2025_Ucret,2024_TabanPuani,2024_TabanSıralama,2024_Kontenjan,2024_Dolu_Kontenjan,2024_Bos_Kontenjan,2024_Kontenjan_Orani,2024_Ucret
İstanbul,205090345,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstanbul Topkapı Ü.,İletişim Fak.,%50 İnd.,-,-,Dolmadı,38,17,21,"44,7%",-,₺300.000,-,Dolmadı,38,18,20,"47,4%",₺176.000
İstanbul,203191016,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstanbul Medipol Ü.,İletişim Fak.,%50 İnd.,-,-,Dolmadı,59,15,44,"25,4%",-,₺445.000,-,Yeni,-,-,-,-,-
İstanbul,206210228,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstanbul Yeni Yüzyıl Ü.,İletişim Fak.,%50 İnd.,-,-,Dolmadı,30,12,18,"40,0%",-,₺160.000,-,Dolmadı,34,28,6,"82,4%",₺100.000
İstanbul,208750733,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstanbul Kent Ü.,Sanat ve Tasarım Fak.,%50 İnd.,-,-,Dolmadı,25,12,13,"48,0%",-,₺240.000,-,Dolmadı,24,14,10,"58,3%",₺150.000
İstanbul,210301382,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstanbul Beykent Ü.,Güzel Sanatlar Fak.,%50 İnd.,-,-,Dolmadı,31,9,22,"29,0%",-,₺407.408,-,Dolmadı,34,23,11,"67,6%",₺247.333
Lefkoşa,300490474,"RADYO, TELEVİZYON VE SİNEMA",Kıbrıs,Uluslararası Kıbrıs Ü.,İletişim Fak.,Burslu,İng.,-,Dolmadı,10,9,1,"90,0%",-,-,"266,8230",684.050,5,5,-,"100,0%",-
İstanbul,203090159,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstanbul Kültür Ü.,Sanat ve Tasarım Fak.,%50 İnd.,-,-,Dolmadı,16,7,9,"43,8%",-,₺425.000,-,Dolmadı,24,11,13,"45,8%",₺274.500
Gaziantep,201650170,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,Hasan Kalyoncu Ü.,İletişim Fak.,%50 İnd.,-,-,Dolmadı,9,6,3,"66,7%",-,₺302.500,"251,8437",840.464,10,10,-,"100,0%",₺137.500
İstanbul,208151274,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstanbul Rumeli Ü.,"Sanat, Tasarım ve Mimarlık Fak.",%50 İnd.,-,-,Dolmadı,17,6,11,"35,3%",-,₺407.848,"170,2420",1.418.013,17,17,-,"100,0%",₺230.423
İstanbul,208450852,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstinye Ü.,İletişim Fak.,%50 İnd.,İng.,-,Dolmadı,25,6,19,"24,0%",-,₺315.000,-,Dolmadı,25,13,12,"52,0%",₺225.000
İstanbul,210301396,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstanbul Beykent Ü.,Güzel Sanatlar Fak.,%50 İnd.,İng.,-,Dolmadı,25,6,19,"24,0%",-,₺407.408,-,Dolmadı,34,8,26,"23,5%",₺247.333
İstanbul,202490996,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstanbul Aydın Ü.,İletişim Fak.,%50 İnd.,İng.,-,Dolmadı,42,5,37,"11,9%",-,₺330.000,-,Yeni,-,-,-,-,-
İstanbul,202790459,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstanbul Gelişim Ü.,Güzel Sanatlar Fak.,%50 İnd.,-,-,Dolmadı,13,5,8,"38,5%",-,₺437.633,"186,6037",1.382.057,17,17,-,"100,0%",₺215.000
İstanbul,204112143,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,Maltepe Ü.,İletişim Fak.,%50 İnd.,-,-,Dolmadı,23,5,18,"21,7%",-,₺418.572,"207,9299",1.262.723,12,12,-,"100,0%",₺280.000
Gazimağusa,300190425,"RADYO, TELEVİZYON VE SİNEMA",Kıbrıs,Doğu Akdeniz Ü.,İletişim Fak.,Ücretli,-,-,Dolmadı,14,5,9,"35,7%",-,₺428.348,-,Dolmadı,14,6,8,"42,9%",₺259.372
Lefke,300311048,"RADYO, TELEVİZYON VE SİNEMA",Kıbrıs,Lefke Avrupa Ü.,İletişim Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,10,4,6,"40,0%",-,₺161.500,-,Dolmadı,10,4,6,"40,0%",₺110.000
İstanbul,202990330,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,Altınbaş Ü.,İletişim Fak.,%50 İnd.,-,-,Dolmadı,17,3,14,"17,6%",-,₺345.000,-,Dolmadı,17,2,15,"11,8%",₺220.000
İstanbul,207510813,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstanbul Esenyurt Ü.,Sanat ve Sosyal Bilimler Fak.,%50 İnd.,-,-,Dolmadı,17,3,14,"17,6%",-,₺300.000,-,Dolmadı,21,6,15,"28,6%",₺175.000
Ankara,200690537,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,Başkent Ü.,İletişim Fak.,Ücretli,-,-,Dolmadı,3,2,1,"66,7%",-,₺910.000,"232,0715",1.048.203,2,2,-,"100,0%",₺540.000
Gaziantep,201650311,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,Hasan Kalyoncu Ü.,İletişim Fak.,Ücretli,-,-,Dolmadı,12,2,10,"16,7%",-,₺605.000,-,Dolmadı,20,10,10,"50,0%",₺275.000
İstanbul,202710677,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstanbul Gelişim Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,-,-,Dolmadı,17,2,15,"11,8%",-,₺437.633,-,Dolmadı,17,11,6,"64,7%",₺215.000
İstanbul,200851583,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,Beykoz Ü.,Sanat ve Tasarım Fak.,%50 İnd.,-,-,Dolmadı,10,1,9,"10,0%",-,₺416.000,-,Dolmadı,21,7,14,"33,3%",₺230.000
İstanbul,202590400,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,İstanbul Bilgi Ü.,İletişim Fak.,Ücretli,İng.,-,Dolmadı,3,1,2,"33,3%",-,₺1.190.000,"225,1547",1.115.961,6,6,-,"100,0%",₺697.500
İstanbul,204190833,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,Maltepe Ü.,İletişim Fak.,Ücretli,-,-,Dolmadı,2,1,1,"50,0%",-,₺837.144,-,"m
Dolmadı",18,6,12,"33,3%",₺560.000
İzmir,206010275,"RADYO, TELEVİZYON VE SİNEMA",Vakıf,Yaşar Ü.,İletişim Fak.,Ücretli,İng.,-,Dolmadı,5,1,4,"20,0%",-,₺720.000,"218,3950",1.177.908,9,9,-,"100,0%",₺430.000
Lefkoşa,300512105,"RADYO, TELEVİZYON VE SİNEMA",Kıbrıs,Yakın Doğu Ü.,İletişim Fak.,%50 İnd.,-,-,Dolmadı,15,1,14,"6,7%",-,₺289.938,-,Dolmadı,19,4,15,"21,1%",₺207.131
Gazimağusa,300190402,"RADYO, TELEVİZYON VE SİNEMA",Kıbrıs,Doğu Akdeniz Ü.,İletişim Fak.,Ücretli,İng.,-,Yer.Olmadı,13,0,13,"0,0%",-,₺428.348,"o
-",Dolmadı,13,1,12,"7,7%",₺259.372
Girne,300290483,"RADYO, TELEVİZYON VE SİNEMA",Kıbrıs,Girne Amerikan Ü.,İletişim Fak.,%50 İnd.,İng.,-,Yer.Olmadı,15,0,15,"0,0%",-,₺186.213,-,Yer.Olmadı,13,-,-,"0,0%",₺100.275
Genel,101190435,"RADYO, TELEVİZYON VE SİNEMA (UÖ)",Devlet,Ankara Ü.,Açık ve Uzaktan Eğitim Fak.,U.Ö.,-,"322,7328",134.300,50,50,0,"100,0%",-120.978,-,"322,8054",255.278,100,100,-,"100,0%",-
Genel,105611032,"RADYO, TELEVİZYON VE SİNEMA (UÖ)",Devlet,İstanbul Ü.,Açık ve Uzaktan Eğitim Fak.,U.Ö.,-,"309,1208",194.700,100,100,0,"m
100,0%",-213.060,-,"298,3384",407.760,300,300,-,"100,0%",-
İstanbul,206110574,REKLAM TASARIMI VE İLETİŞİMİ,Vakıf,Yeditepe Ü.,İletişim Fak.,Burslu,İng.,"450,8497",680,"l
6",6,0,"100,0%",-8,-,"482,1716",688,7,7,-,"100,0%",-
İstanbul,206111263,REKLAM TASARIMI VE İLETİŞİMİ,Vakıf,Yeditepe Ü.,İletişim Fak.,%50 İnd.,İng.,-,Dolmadı,42,38,4,"90,5%",-,₺563.750,"245,5537",907.658,44,44,-,"100,0%",₺319.000
İstanbul,203711618,REKLAMCILIK,Vakıf,Kadir Has Ü.,İletişim Fak.,Burslu,İng.,"434,9424",1.460,4,4,0,"100,0%",188,-,"470,2333",1.272,4,4,-,"100,0%",-
İstanbul,200510191,REKLAMCILIK,Vakıf,Bahçeşehir Ü.,İletişim Fak.,Burslu,"n
İng.","420,6817",2.970,9,9,0,"100,0%",-1.315,-,"445,3719",4.285,7,7,-,"100,0%",-
İstanbul,202510449,REKLAMCILIK,Vakıf,İstanbul Bilgi Ü.,İletişim Fak.,Burslu,İng.,"411,8529",4.590,12,12,0,"100,0%",-1.283,-,"438,8401",5.873,12,12,-,"100,0%",-
İzmir,103410624,REKLAMCILIK,Devlet,Ege Ü.,İletişim Fak.,"u
Örgün",-,"355,6486",47.700,75,75,0,"100,0%",-21.744,-,"376,5543",69.444,85,85,-,"100,0%",-
İstanbul,206552498,REKLAMCILIK,Vakıf,Üsküdar Ü.,İletişim Fak.,Burslu,-,"350,2627",57.300,6,6,0,"100,0%",-10.783,-,"377,2243",68.083,7,7,-,"100,0%",-
İstanbul,202411854,REKLAMCILIK,Vakıf,İstanbul Aydın Ü.,".
İletişim Fak.",Burslu,-,"349,5965",58.500,10,10,0,"100,0%",-16.845,-,"373,6811",75.345,10,10,-,"100,0%",-
Antalya,100790413,REKLAMCILIK,Devlet,Akdeniz Ü.,İletişim Fak.,Örgün,-,"336,1440",90.500,65,65,0,"100,0%",-54.076,-,"348,6459",144.576,75,75,-,"100,0%",-
İstanbul,202790479,REKLAMCILIK,Vakıf,İstanbul Gelişim Ü.,"w
İktisadi, İdari ve Sosyal Bilimler Fak.",Burslu,-,"332,4531",101.000,14,14,0,"100,0%",-6.846,-,"360,4159",107.846,3,3,-,"100,0%",-
Kocaeli,106910267,REKLAMCILIK,Devlet,Kocaeli Ü.,İletişim Fak.,Örgün,-,"322,9554",133.500,40,40,0,"100,0%",-90.351,-,"329,1589",223.851,85,85,-,"100,0%",-
Konya,108911171,REKLAMCILIK,Devlet,Selçuk Ü.,İletişim Fak.,Örgün,-,"291,8422",297.000,40,40,0,"100,0%",-206.025,-,"286,2311",503.025,75,75,-,"100,0%",-
İstanbul,206552499,REKLAMCILIK,Vakıf,Üsküdar Ü.,İletişim Fak.,%50 İnd.,-,-,Dolmadı,42,30,12,"71,4%",-,₺212.750,-,Dolmadı,42,33,9,"78,6%",₺126.320
İstanbul,202510794,REKLAMCILIK,Vakıf,İstanbul Bilgi Ü.,"w
İletişim Fak.",%50 İnd.,İng.,-,Dolmadı,75,20,55,"26,7%",-,₺595.000,"228,0152",1.088.433,73,73,-,"100,0%",₺348.750
İstanbul,200510207,REKLAMCILIK,Vakıf,Bahçeşehir Ü.,İletişim Fak.,%50 İnd.,İng.,-,Dolmadı,41,13,28,"31,7%",-,₺586.500,"266,1375",691.052,33,33,-,"100,0%",₺316.250
İstanbul,202490676,REKLAMCILIK,Vakıf,İstanbul Aydın Ü.,İletişim Fak.,%50 İnd.,-,-,Dolmadı,70,9,61,"12,9%",-,₺330.000,-,Dolmadı,59,29,30,"49,2%",₺165.000
İstanbul,203711627,REKLAMCILIK,Vakıf,"w
Kadir Has Ü.",İletişim Fak.,%50 İnd.,İng.,-,Dolmadı,31,4,27,"12,9%",-,₺615.000,-,Dolmadı,31,20,11,"64,5%",₺342.650
İstanbul,200510182,REKLAMCILIK,Vakıf,Bahçeşehir Ü.,İletişim Fak.,Ücretli,İng.,-,Dolmadı,15,1,14,"6,7%",-,₺1.173.000,-,Dolmadı,15,13,2,"86,7%",₺632.500
İstanbul,202590407,REKLAMCILIK,Vakıf,İstanbul Bilgi Ü.,İletişim Fak.,Ücretli,İng.,-,Yer.Olmadı,5,0,5,"0,0%",-,₺1.190.000,-,Dolmadı,7,6,1,"85,7%",₺697.500
İstanbul,202790480,REKLAMCILIK,Vakıf,İstanbul Gelişim Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,-,-,Yer.Olmadı,20,0,20,"0,0%",-,₺437.633,-,Dolmadı,17,1,16,"5,9%",₺215.000
Genel,101490600,REKLAMCILIK (AÖ),Devlet,Atatürk Ü.,Açık ve Uzaktan Öğretim Fak.,A.Ö.,-,"223,5502",905.800,700,700,0,"100,0%",-100.419,-,"236,1828",1.006.219,700,700,-,"100,0%",-
Antalya,100711055,REKREASYON YÖNETİMİ,Devlet,Akdeniz Ü.,Turizm Fak.,Örgün,-,"320,7286",142.100,30,30,0,"100,0%",-78.874,-,"329,7570",220.974,50,50,-,"100,0%",-
Ankara,111711455,REKREASYON YÖNETİMİ,Devlet,Ankara Hacı Bayram Veli Ü.,Turizm Fak.,Örgün,-,"306,5977",207.800,40,40,0,"100,0%",-95.036,-,"314,1842",302.836,74,74,-,"100,0%",-
Antalya,100790327,REKREASYON YÖNETİMİ,Devlet,Akdeniz Ü.,Manavgat Turizm Fak.,Örgün,-,"290,0581",309.100,40,40,0,"100,0%",-87.376,-,"299,9100",396.476,50,50,-,"100,0%",-
Denizli,108690268,REKREASYON YÖNETİMİ,Devlet,Pamukkale Ü.,Turizm Fak.,Örgün,-,"286,5117",334.200,30,30,0,"100,0%",-133.350,-,"290,5162",467.550,30,30,-,"100,0%",-
Sakarya,111890193,REKREASYON YÖNETİMİ,Devlet,Sakarya Uygulamalı Bilimler Ü.,Turizm Fak.,Örgün,-,"284,4507",349.800,30,30,0,"100,0%",-149.701,-,"286,6396",499.501,40,40,-,"100,0%",-
Mersin,107490372,REKREASYON YÖNETİMİ,Devlet,Mersin Ü.,Turizm Fak.,Örgün,-,"283,2868",358.500,30,30,0,"100,0%",-143.259,-,"286,3779",501.759,45,45,-,"100,0%",-
Balıkesir,101590107,REKREASYON YÖNETİMİ,Devlet,Balıkesir Ü.,Turizm Fak.,Örgün,-,"277,4493",405.000,30,30,0,"100,0%",-76.575,-,"288,7894",481.575,40,40,-,"100,0%",-
Konya,108990526,REKREASYON YÖNETİMİ,Devlet,Selçuk Ü.,Turizm Fak.,Örgün,-,"269,3310",474.900,30,30,0,"100,0%",-118.717,-,"276,1390",593.617,35,35,-,"100,0%",-
Konya,107010704,REKREASYON YÖNETİMİ,Devlet,Necmettin Erbakan Ü.,Turizm Fak.,Örgün,-,"260,2150",559.700,40,40,0,"100,0%",-192.747,-,"260,1708",752.447,65,65,-,"100,0%",-
Sinop,109190157,REKREASYON YÖNETİMİ,Devlet,Sinop Ü.,Turizm Fak.,Örgün,-,"255,6295",603.800,30,30,0,"100,0%",-196.306,-,"255,6401",800.106,40,40,-,"100,0%",-
Isparta,112572448,REKREASYON YÖNETİMİ,Devlet,Isparta Uygulamalı Bilimler Ü.,Turizm Fak.,Örgün,-,"253,6087",623.400,25,25,0,"100,0%",-174.680,-,"255,8285",798.080,35,35,-,"100,0%",-
Van,110290155,REKREASYON YÖNETİMİ,Devlet,Van Yüzüncü Yıl Ü.,Turizm Fak.,Örgün,-,"251,3705",645.600,25,25,0,"100,0%",-153.013,-,"255,7783",798.613,45,45,-,"100,0%",-
Kütahya,103290223,REKREASYON YÖNETİMİ,Devlet,Kütahya Dumlupınar Ü.,Tavşanlı Uygulamalı Bilimler Fak.,Örgün,-,"248,1380",677.100,30,30,0,"100,0%",-99.686,-,"257,8459",776.786,30,30,-,"100,0%",-
Kırklareli,106770728,REKREASYON YÖNETİMİ,Devlet,Kırklareli Ü.,Turizm Fak.,Örgün,-,"242,8443",728.500,30,30,0,"100,0%",-132.829,-,"249,8844",861.329,45,45,-,"100,0%",-
Şanlıurfa,105090354,REKREASYON YÖNETİMİ,Devlet,Harran Ü.,Turizm Fak.,Örgün,-,"241,6471",740.200,25,25,0,"100,0%",-331.157,-,"229,7542","m
1.071.357",45,45,-,"100,0%",-
Giresun,104590099,REKREASYON YÖNETİMİ,Devlet,Giresun Ü.,Turizm Fak.,Örgün,-,"234,6707",806.700,30,30,0,"100,0%",-126.312,-,"243,1480",933.012,35,35,-,"100,0%",-
Karabük,106190115,REKREASYON YÖNETİMİ,Devlet,Karabük Ü.,Safranbolu Turizm Fak.,Örgün,-,"233,4842",817.800,30,30,0,"100,0%",-196.921,-,"235,3683",1.014.721,45,45,-,"100,0%",-
Osmaniye,108570529,REKREASYON YÖNETİMİ,Devlet,Osmaniye Korkut Ata Ü.,Kadirli Uygulamalı Bilimler Fak.,Örgün,-,"223,6649",904.900,40,40,0,"100,0%",-133.513,-,"o
233,0248",1.038.413,45,45,-,"100,0%",-
Tokat,104390163,REKREASYON YÖNETİMİ,Devlet,Tokat Gaziosmanpaşa Ü.,Zile Dinçerler Turizm İşletmeciliği ve Otelcilik Y.O.,Örgün,-,"219,8869",935.900,30,30,0,"100,0%",-122.916,-,"231,0124",1.058.816,45,45,-,"100,0%",-
Karaman,106390213,REKREASYON YÖNETİMİ,Devlet,Karamanoğlu Mehmetbey Ü.,Uygulamalı Bilimler Fak.,Örgün,-,"218,7995",944.500,30,30,0,"100,0%",-106.433,"c
-","231,7944",1.050.933,45,45,-,"100,0%",-
Siirt,109090056,REKREASYON YÖNETİMİ,Devlet,Siirt Ü.,Turizm İşletmeciliği ve Otelcilik Y.O.,Örgün,-,"215,8731",967.400,40,40,0,"100,0%",-95.242,-,"230,6301",1.062.642,45,45,-,"100,0%",-
Ankara,111711825,REKREASYON YÖNETİMİ (MTOK),Devlet,Ankara Hacı Bayram Veli Ü.,Turizm Fak.,Örgün,-,"205,3266",1.041.000,20,20,0,"100,0%",-314.122,-,"192,9011",1.355.122,22,22,-,"100,0%",-
İstanbul,107510047,SANAT TARİHİ,Devlet,Mimar Sinan Güzel Sanatlar Ü.,Fen-Edebiyat Fak.,Örgün,-,"392,7680",11.100,30,30,0,"100,0%",-3.632,-,"419,0604",14.732,30,30,-,"100,0%",-
İstanbul,105610273,SANAT TARİHİ,Devlet,İstanbul Ü.,Edebiyat Fak.,Örgün,-,"383,1311","a
16.600",30,30,0,"100,0%",-5.032,-,"410,0925",21.632,30,30,-,"100,0%",-
Ankara,104810159,SANAT TARİHİ,Devlet,Hacettepe Ü.,Edebiyat Fak.,Örgün,-,"370,3573",27.900,30,30,0,"100,0%",-7.306,-,"397,2904",35.206,30,30,-,"100,0%",-
İstanbul,107210862,SANAT TARİHİ,Devlet,Marmara Ü.,İnsan ve Toplum Bilimleri Fak.,Örgün,-,"s
367,8392",30.600,30,30,0,"100,0%",-12.070,-,"391,8167",42.670,30,30,-,"100,0%",-
Ankara,101110281,SANAT TARİHİ,Devlet,Ankara Ü.,Dil ve Tarih Coğrafya Fak.,Örgün,-,"363,3132",36.300,30,30,0,"100,0%",-8.308,-,"390,5147",44.608,30,30,-,"100,0%",-
İstanbul,105490022,SANAT TARİHİ,Devlet,İstanbul Medeniyet Ü.,Edebiyat Fak.,Örgün,"n
-","348,8673",60.000,30,30,0,"100,0%",-12.574,-,"375,0081",72.574,30,30,-,"100,0%",-
İzmir,103410103,SANAT TARİHİ,Devlet,Ege Ü.,Edebiyat Fak.,Örgün,-,"342,2828",74.600,30,30,0,"100,0%",-38.723,-,"358,4830",113.323,30,30,-,"100,0%",-
Ankara,111710157,SANAT TARİHİ,Devlet,Ankara Hacı Bayram Veli Ü.,Edebiyat Fak.,"u
Örgün",-,"334,7952",94.300,30,30,0,"100,0%",-26.591,-,"355,9660",120.891,30,30,-,"100,0%",-
Eskişehir,101010043,SANAT TARİHİ,Devlet,Anadolu Ü.,Edebiyat Fak.,Örgün,-,"331,3384",104.600,30,30,0,"100,0%",-54.223,-,"344,6256",158.823,30,30,-,"100,0%",-
Antalya,100710657,SANAT TARİHİ,Devlet,Akdeniz Ü.,".
Edebiyat Fak.",Örgün,-,"330,6317",106.900,30,30,0,"100,0%",-51.832,-,"344,6499",158.732,30,30,-,"100,0%",-
Bursa,109710172,SANAT TARİHİ,Devlet,Bursa Uludağ Ü.,Fen-Edebiyat Fak.,Örgün,-,"329,1533",111.600,30,30,0,"100,0%",-28.828,-,"349,8555",140.428,30,30,-,"100,0%",-
Çanakkale,102710209,SANAT TARİHİ,Devlet,Çanakkale Onsekiz Mart Ü.,"w
İnsan ve Toplum Bilimleri Fak.",Örgün,-,"308,7960",196.400,25,25,0,"100,0%",-64.750,-,"321,6680",261.150,30,30,-,"100,0%",-
Sakarya,108810711,SANAT TARİHİ,Devlet,Sakarya Ü.,İnsan ve Toplum Bilimleri Fak.,Örgün,-,"305,5175",213.700,25,25,0,"100,0%",-64.243,-,"318,5485",277.943,30,30,-,"100,0%",-
Muğla,107610452,SANAT TARİHİ,Devlet,Muğla Sıtkı Koçman Ü.,Edebiyat Fak.,Örgün,-,"300,9604",239.400,25,25,0,"100,0%",-49.258,-,"316,6538",288.658,30,30,-,"100,0%",-
Samsun,108210902,SANAT TARİHİ,Devlet,Ondokuz Mayıs Ü.,İnsan ve Toplum Bilimleri Fak.,Örgün,-,"292,3009",293.800,25,25,0,"100,0%",-47.189,-,"307,9930",340.989,30,30,-,"100,0%",-
Mersin,107410745,SANAT TARİHİ,Devlet,Mersin Ü.,"w
İnsan ve Toplum Bilimleri Fak.",Örgün,-,"291,5099",299.200,25,25,0,"100,0%",-88.398,-,"301,1520",387.598,30,30,-,"100,0%",-
Manisa,102590482,SANAT TARİHİ,Devlet,Manisa Celâl Bayar Ü.,İnsan ve Toplum Bilimleri Fak.,Örgün,-,"290,3713",307.000,25,25,0,"100,0%",-144.882,-,"292,4840",451.882,30,30,-,"100,0%",-
Balıkesir,110670136,SANAT TARİHİ,Devlet,Bandırma Onyedi Eylül Ü.,İnsan ve Toplum Bilimleri Fak.,Örgün,-,"289,5814",312.400,25,25,0,"100,0%",-133.839,-,"293,2101",446.239,30,30,-,"100,0%",-
Denizli,108610158,SANAT TARİHİ,Devlet,"w
Pamukkale Ü.",İnsan ve Toplum Bilimleri Fak.,Örgün,-,"286,9275",331.100,25,25,0,"100,0%",-33.682,-,"304,3975",364.782,30,30,-,"100,0%",-
Edirne,109410121,SANAT TARİHİ,Devlet,Trakya Ü.,Edebiyat Fak.,Örgün,-,"283,8325",354.300,25,25,0,"100,0%",-47.396,-,"299,1800",401.696,30,30,-,"100,0%",-
Konya,108910358,SANAT TARİHİ,Devlet,Selçuk Ü.,Edebiyat Fak.,Örgün,-,"278,1137",399.400,30,30,0,"100,0%",-116.504,-,"284,7231",515.904,30,30,-,"100,0%",-
Kayseri,103510208,SANAT TARİHİ,Devlet,Erciyes Ü.,Edebiyat Fak.,Örgün,-,"275,7907",418.900,25,25,0,"100,0%",-83.117,-,"286,3471",502.017,30,30,-,"100,0%",-
Isparta,109290452,SANAT TARİHİ,Devlet,Süleyman Demirel Ü.,İnsan ve Toplum Bilimleri Fak.,Örgün,-,"272,5545",446.500,25,25,0,"100,0%",-196.560,-,"270,9463",643.060,30,30,-,"100,0%",-
Konya,107010697,SANAT TARİHİ,Devlet,Necmettin Erbakan Ü.,Sosyal ve Beşeri Bilimler Fak.,Örgün,-,"266,4454",501.100,25,25,0,"100,0%",-127.045,-,"272,4753",628.145,30,30,-,"100,0%",-
Afyon,100490220,SANAT TARİHİ,Devlet,Afyon Kocatepe Ü.,Fen-Edebiyat Fak.,Örgün,-,"261,9759",542.800,25,25,0,"100,0%",-172.354,-,"263,7703",715.154,30,30,-,"100,0%",-
Ordu,108310249,SANAT TARİHİ,Devlet,Ordu Ü.,Fen-Edebiyat Fak.,Örgün,-,"260,8837",553.200,25,25,0,"100,0%",-85.831,-,"271,3568",639.031,30,30,-,"100,0%",-
Erzurum,101410154,SANAT TARİHİ,Devlet,Atatürk Ü.,Edebiyat Fak.,Örgün,-,"252,1247",638.100,25,25,0,"100,0%",-74.244,-,"264,0409",712.344,30,30,-,"100,0%",-
Uşak,109890230,SANAT TARİHİ,Devlet,Uşak Ü.,İnsan ve Toplum Bilimleri Fak.,Örgün,-,"249,6486",662.200,25,25,0,"100,0%",-83.171,-,"260,8419",745.371,30,30,-,"100,0%",-
Van,110210206,SANAT TARİHİ,Devlet,Van Yüzüncü Yıl Ü.,Edebiyat Fak.,Örgün,-,"247,8898",679.600,25,25,0,"100,0%",603,-,"267,3273",678.997,30,30,-,"100,0%",-
Nevşehir,108010385,SANAT TARİHİ,Devlet,Nevşehir Hacı Bektaş Veli Ü.,Fen-Edebiyat Fak.,Örgün,-,"246,0092",697.900,25,25,0,"100,0%",45.397,-,"269,9789",652.503,30,30,-,"100,0%",-
Bartın,101690097,SANAT TARİHİ,Devlet,Bartın Ü.,Edebiyat Fak.,Örgün,-,"242,3872",733.000,25,25,0,"100,0%",-83.234,-,"254,0971",816.234,30,30,-,"100,0%",-
Sivas,102610194,SANAT TARİHİ,Devlet,Sivas Cumhuriyet Ü.,Edebiyat Fak.,Örgün,-,"240,3766",752.600,25,25,0,"100,0%",-137.224,-,"247,1999",889.824,30,30,-,"100,0%",-
Tokat,104310385,SANAT TARİHİ,Devlet,Tokat Gaziosmanpaşa Ü.,Fen-Edebiyat Fak.,Örgün,-,"238,9458",766.500,25,25,0,"100,0%",-83.708,-,"250,9290",850.208,30,30,-,"100,0%",-
Elazığ,103990385,SANAT TARİHİ,Devlet,Fırat Ü.,İnsan ve Toplum Bilimleri Fak.,Örgün,-,"238,2692",772.900,25,25,0,"100,0%",-222.531,-,"237,2191",995.431,30,30,-,"100,0%",-
Adıyaman,100210132,SANAT TARİHİ,Devlet,Adıyaman Ü.,Fen-Edebiyat Fak.,Örgün,-,"237,5033",780.300,25,25,0,"100,0%",-30.803,-,"254,5908",811.103,30,30,-,"100,0%",-
Hatay,107710521,SANAT TARİHİ,Devlet,Hatay Mustafa Kemal Ü.,Fen-Edebiyat Fak.,Örgün,-,"236,7171",787.600,25,25,0,"100,0%",-82.487,-,"249,0602",870.087,30,30,-,"100,0%",-
Batman,101710115,SANAT TARİHİ,Devlet,Batman Ü.,Fen-Edebiyat Fak.,Örgün,-,"236,3336",791.300,25,25,0,"100,0%",-81.825,-,"248,7730",873.125,30,30,-,"100,0%",-
Mardin,107110096,SANAT TARİHİ,Devlet,Mardin Artuklu Ü.,Edebiyat Fak.,Örgün,-,"233,7186",815.600,25,25,0,"100,0%",82.390,-,"262,0185",733.210,30,30,-,"100,0%",-
Karabük,106190467,SANAT TARİHİ,Devlet,Karabük Ü.,İnsan ve Toplum Bilimleri Fak.,Örgün,-,"231,1504",839.000,25,25,0,"100,0%",-109.487,-,"241,6973",948.487,30,30,-,"100,0%",-
Niğde,108190352,SANAT TARİHİ,Devlet,Niğde Ömer Halisdemir Ü.,İnsan ve Toplum Bilimleri Fak.,Örgün,-,"229,0903",857.400,25,25,0,"100,0%",-80.541,-,"242,6847",937.941,30,30,-,"100,0%",-
Yozgat,102390059,SANAT TARİHİ,Devlet,Yozgat Bozok Ü.,Fen-Edebiyat Fak.,Örgün,-,"224,5993",896.900,25,25,0,"100,0%",-85.246,-,"238,4832",982.146,30,30,-,"100,0%",-
